user_id,course_id,course_name,instructor,course_duration_hours,certification_offered,difficulty_level,rating,enrollment_numbers,course_price,feedback_score,study_material_available,time_spent_hours,previous_courses_taken,difficulty_level_enc,cert_offered_enc
10524,7615,Fundamentals of Digital Marketing,Dr. John Smith,0.34210526315789475,No,Beginner,3.4,6993,0.715619269878313,0.76,Yes,8.67,6,1,0
25208,2095,Public Speaking Mastery,David Wilson,0.3263157894736842,Yes,Beginner,3.1,47325,0.3264919153192198,0.749,Yes,37.64,3,1,1
41882,5171,Mobile App Development with Swift,James Clark,0.2652631578947368,Yes,Beginner,4.6,17470,0.30163360560093344,0.965,Yes,20.22,7,1,1
33334,7250,AI for Business Leaders,Liam Adams,0.26842105263157895,No,Beginner,4.1,2346,0.7930905150858476,0.512,Yes,28.18,2,1,0
31750,1882,Blockchain and Decentralized Applications,Sarah Lee,0.25789473684210523,Yes,Beginner,3.5,7588,0.6338348058009667,0.651,Yes,4.38,8,1,1
42245,1317,Public Speaking Mastery,Liam Adams,0.523157894736842,Yes,Beginner,3.7,29406,0.7661276879479912,0.613,Yes,22.33,3,1,1
8777,214,Public Speaking Mastery,Jessica Martinez,0.7578947368421052,Yes,Beginner,3.9,23276,0.6373145524254042,0.947,Yes,20.8,5,1,1
41012,5065,Game Development with Unity,Isabella Scott,0.18736842105263157,Yes,Beginner,3.8,13256,0.2376021003500583,0.825,Yes,19.66,4,1,1
10356,84,Photography and Video Editing,Sarah Lee,0.36736842105263157,Yes,Intermediate,4.0,10710,0.9012960493415568,0.71,Yes,22.21,3,2,1
33306,5402,Cybersecurity for Professionals,Dr. Robert Davis,0.33789473684210525,No,Beginner,3.5,4121,0.680821803633939,0.844,Yes,4.6,4,1,0
48693,7843,Cloud Computing Essentials,Ethan Hall,0.8,No,Intermediate,4.8,40622,0.976579429904984,1.0,Yes,15.93,2,2,0
29715,9629,Photography and Video Editing,Sarah Lee,0.9042105263157896,Yes,Intermediate,2.5,44030,0.17880063343890645,0.819,Yes,6.62,10,2,1
16570,7770,Fundamentals of Digital Marketing,Sophia Anderson,0.021052631578947364,Yes,Beginner,4.2,33849,0.8163027171195198,0.783,Yes,10.55,0,1,1
40168,8812,Data Visualization with Tableau,William Thomas,0.9484210526315788,No,Beginner,5.0,29066,0.4702450408401399,0.786,Yes,27.12,2,1,0
20230,3538,Game Development with Unity,Daniel White,0.8389473684210527,No,Beginner,4.0,8901,0.24770795132522078,0.824,No,8.72,6,1,0
26998,1519,Fundamentals of Digital Marketing,David Wilson,0.031578947368421054,Yes,Beginner,4.1,47041,0.4691823637272879,0.684,No,17.01,5,1,1
28461,5833,Networking and System Administration,Alexander Young,0.04210526315789474,Yes,Beginner,3.5,49382,0.7888606434405734,0.694,Yes,33.99,3,1,1
15532,1643,Data Visualization with Tableau,Dr. Robert Davis,0.3,Yes,Advanced,3.9,14683,0.32163693948991495,0.823,Yes,8.16,11,0,1
14552,1139,AI for Business Leaders,Daniel White,0.42210526315789476,No,Beginner,4.1,35518,0.28623520586764456,0.66,Yes,32.54,6,1,0
2378,6927,Python for Beginners,Daniel White,0.33157894736842103,Yes,Intermediate,4.6,48079,0.5398608101350225,0.717,Yes,24.74,2,2,1
47149,3801,Graphic Design with Canva,Emma Harris,0.9715789473684211,Yes,Intermediate,3.6,14594,0.69938739789965,0.865,No,34.68,1,2,1
21176,9386,AI for Business Leaders,Emma Harris,0.06,No,Beginner,4.8,16874,0.8651441906984496,0.679,Yes,1.0,2,1,0
12315,3429,Cloud Computing Essentials,William Thomas,0.7789473684210526,No,Beginner,1.5,35363,0.0028963160526754433,0.68,Yes,10.78,2,1,0
32018,5249,Photography and Video Editing,Benjamin Lewis,0.43368421052631584,No,Advanced,4.2,4951,0.34226537756292713,1.0,Yes,48.41,8,0,0
5623,9631,Personal Finance and Wealth Building,Benjamin Lewis,0.38421052631578945,Yes,Beginner,4.6,42968,0.03827721286881147,0.934,Yes,1.0,3,1,1
30541,2315,Cybersecurity for Professionals,Emma Harris,0.10421052631578948,Yes,Beginner,2.8,4415,0.3285130855142523,0.954,Yes,1.0,5,1,1
42801,2943,Fitness and Nutrition Coaching,Emma Harris,0.21052631578947367,Yes,Beginner,5.0,12271,0.18694782463743959,0.951,Yes,32.89,7,1,1
32162,8236,Cloud Computing Essentials,Dr. John Smith,0.9021052631578947,Yes,Advanced,4.7,31248,0.7725454242373728,0.777,Yes,23.58,3,0,1
1920,9443,Data Visualization with Tableau,Michael Brown,0.8452631578947367,Yes,Advanced,2.7,21841,0.3101766961160193,0.532,Yes,1.0,5,0,1
9618,8932,DevOps and Continuous Deployment,Daniel White,0.4105263157894737,Yes,Beginner,4.0,5810,0.5712410401733623,0.565,Yes,48.84,6,1,1
14457,3215,Fitness and Nutrition Coaching,Michael Brown,0.625263157894737,Yes,Beginner,3.9,46532,0.2600850141690282,0.76,Yes,36.95,5,1,1
44064,9993,Cybersecurity for Professionals,Ethan Hall,0.2926315789473684,Yes,Intermediate,4.7,13403,0.7828388064677445,0.958,Yes,1.0,10,2,1
18186,8433,Photography and Video Editing,Sarah Lee,0.7852631578947367,Yes,Beginner,1.7,34302,0.1718203033838973,1.0,Yes,45.48,3,1,1
24241,691,Blockchain and Decentralized Applications,Dr. John Smith,0.6421052631578947,Yes,Beginner,5.0,23560,0.25133355559259873,0.894,Yes,35.06,6,1,1
21846,4854,Photography and Video Editing,Ethan Hall,0.3368421052631579,Yes,Intermediate,4.6,26974,0.9250500083347224,0.699,Yes,23.09,4,2,1
7433,1286,Personal Finance and Wealth Building,Prof. Emily Johnson,0.7463157894736843,No,Advanced,2.4,16250,0.7272253708951492,0.883,Yes,32.55,4,0,0
33911,8928,Fitness and Nutrition Coaching,Daniel White,0.5863157894736841,No,Beginner,4.5,30824,0.3758126354392398,0.817,Yes,28.14,5,1,0
49915,4998,Blockchain and Decentralized Applications,Jessica Martinez,0.33789473684210525,Yes,Intermediate,5.0,22175,0.4528671445240873,0.632,Yes,14.52,6,2,1
4840,2451,Fundamentals of Digital Marketing,Dr. John Smith,0.2284210526315789,Yes,Intermediate,4.4,48208,0.020878479746624434,0.5,No,26.15,4,2,1
30204,6417,Project Management Fundamentals,Dr. Robert Davis,0.9989473684210528,No,Beginner,4.2,1912,0.8743540590098349,0.824,Yes,26.79,7,1,0
30667,3210,Personal Finance and Wealth Building,Michael Brown,0.78,Yes,Intermediate,4.1,22113,0.2839639939989998,0.685,Yes,49.56,9,2,1
9244,5077,Advanced Machine Learning,Dr. Robert Davis,0.42,No,Beginner,3.3,47251,0.5615727621270211,0.63,Yes,12.31,8,1,0
9597,1704,Ethical Hacking Masterclass,Alexander Young,0.49263157894736836,Yes,Intermediate,3.0,17495,0.9794549091515251,0.81,Yes,18.17,6,2,1
2655,9024,Cybersecurity for Professionals,James Clark,0.37684210526315787,No,Beginner,4.2,1396,0.6798216369394898,0.539,Yes,9.27,2,1,0
30553,4774,Cloud Computing Essentials,Benjamin Lewis,0.8694736842105262,No,Advanced,3.7,34948,0.01833638939823303,0.786,Yes,1.28,3,0,0
47038,4758,Fundamentals of Digital Marketing,Sarah Lee,0.703157894736842,Yes,Beginner,4.0,7071,0.17390398399733287,0.806,Yes,18.26,6,1,1
43564,3784,Graphic Design with Canva,James Clark,0.6894736842105262,No,Beginner,5.0,20399,0.9104225704284047,0.819,Yes,3.69,2,1,0
8799,6059,Cybersecurity for Professionals,Daniel White,0.9642105263157894,Yes,Intermediate,4.6,32446,0.7085764294049007,0.864,Yes,17.72,3,2,1
49696,1754,Fundamentals of Digital Marketing,James Clark,0.5115789473684211,Yes,Beginner,5.0,3580,0.14602433738956494,0.389,No,50.29,2,1,1
47335,7721,Networking and System Administration,David Wilson,0.4747368421052632,No,Advanced,4.5,20035,0.5764919153192198,0.67,Yes,17.18,7,0,0
15009,1081,Stock Market and Trading Strategies,Michael Brown,0.8705263157894736,Yes,Intermediate,5.0,44476,0.3266586097682947,0.529,Yes,1.0,3,2,1
7821,4717,Advanced Machine Learning,Alexander Young,0.1989473684210526,Yes,Intermediate,3.7,1553,0.33734789131521914,0.529,Yes,29.73,11,2,1
18171,7241,Fundamentals of Digital Marketing,Dr. John Smith,0.9505263157894737,No,Intermediate,4.4,44231,0.3246582763793965,0.742,Yes,1.0,4,2,0
16260,8249,Public Speaking Mastery,Charlotte King,0.9147368421052633,Yes,Beginner,5.0,41219,0.6376479413235538,0.73,Yes,24.13,7,1,1
22100,6407,Fitness and Nutrition Coaching,Charlotte King,0.12105263157894736,Yes,Beginner,4.3,19166,0.2617311218536422,0.944,No,2.8,4,1,1
30256,9783,Cybersecurity for Professionals,Jessica Martinez,0.72,Yes,Beginner,3.9,10234,0.2780463410568427,0.961,Yes,24.63,8,1,1
41038,150,Public Speaking Mastery,Dr. John Smith,0.8494736842105264,Yes,Intermediate,4.0,2491,0.7313093848974829,0.914,Yes,12.39,3,2,1
41242,2408,Data Visualization with Tableau,Liam Adams,0.7463157894736843,Yes,Beginner,3.3,44127,0.30246707784630766,0.647,Yes,1.0,3,1,1
32306,7300,Blockchain and Decentralized Applications,Emma Harris,0.04000000000000001,No,Intermediate,4.0,20467,0.9059426571095183,0.81,Yes,16.23,4,2,0
47374,6671,Data Visualization with Tableau,Sarah Lee,0.3168421052631579,No,Intermediate,3.7,11072,0.5601558593098849,0.857,Yes,9.99,9,2,0
10986,9616,Advanced Machine Learning,Prof. Emily Johnson,0.28210526315789475,No,Advanced,4.5,17858,0.22805884314052338,0.684,Yes,35.64,4,0,0
4862,4385,DevOps and Continuous Deployment,Jessica Martinez,0.8347368421052632,No,Intermediate,4.5,9807,0.6261460243373895,0.653,No,20.83,7,2,0
20283,3012,Networking and System Administration,David Wilson,0.19578947368421054,No,Intermediate,2.9,23325,0.9839348224704118,0.777,Yes,28.79,6,2,0
47397,4643,Blockchain and Decentralized Applications,Daniel White,0.9010526315789473,Yes,Beginner,3.2,18290,0.07813802300383396,1.0,Yes,32.31,6,1,1
5625,256,Fitness and Nutrition Coaching,James Clark,0.19578947368421054,Yes,Beginner,4.3,15997,0.7272670445074179,0.798,Yes,13.56,8,1,1
33707,1897,Personal Finance and Wealth Building,Prof. Emily Johnson,0.9063157894736842,Yes,Beginner,4.9,46825,0.2754000666777796,0.693,Yes,32.52,6,1,1
12942,418,Cybersecurity for Professionals,Olivia Taylor,0.5652631578947369,Yes,Intermediate,3.3,40593,0.6033088848141357,0.731,Yes,30.38,4,2,1
39808,1246,AI for Business Leaders,Sophia Anderson,0.18315789473684208,Yes,Beginner,5.0,4947,0.9973537256209367,0.903,Yes,15.04,7,1,1
7905,6279,Cybersecurity for Professionals,Alexander Young,0.06526315789473683,Yes,Beginner,3.9,20094,0.39110685114185695,0.912,Yes,10.93,7,1,1
27454,2284,Mobile App Development with Swift,Sophia Anderson,0.9694736842105263,Yes,Beginner,2.1,23278,0.8593932322053675,0.55,No,35.36,9,1,1
43351,8220,Fundamentals of Digital Marketing,Prof. Emily Johnson,0.6336842105263158,Yes,Intermediate,5.0,37540,0.7127646274379063,0.819,Yes,23.25,3,2,1
2914,6444,Networking and System Administration,Michael Brown,0.8799999999999999,No,Intermediate,5.0,29268,0.0648024670778463,0.651,Yes,16.57,3,2,0
7695,9615,Photography and Video Editing,Benjamin Lewis,0.5684210526315789,Yes,Beginner,1.7,8739,0.37095765960993493,0.822,Yes,1.0,3,1,1
4831,6595,Cybersecurity for Professionals,Michael Brown,0.5221052631578948,Yes,Intermediate,4.5,49751,0.04173612268711452,1.0,Yes,19.09,5,2,1
43133,8747,Personal Finance and Wealth Building,Prof. Emily Johnson,0.1989473684210526,No,Beginner,4.6,12758,0.7666902817136189,0.782,Yes,21.08,6,1,0
20134,8363,Cloud Computing Essentials,Prof. Emily Johnson,0.7778947368421054,Yes,Beginner,3.9,30316,0.5601975329221537,0.663,Yes,9.64,7,1,1
36573,603,Cybersecurity for Professionals,Sophia Anderson,0.611578947368421,Yes,Intermediate,5.0,21663,0.06182280380063343,0.758,Yes,24.58,3,2,1
40862,3408,Photography and Video Editing,Dr. Mia Walker,0.19578947368421054,Yes,Beginner,4.4,33593,0.8552883813968994,0.801,Yes,2.21,2,1,1
36701,1228,Fundamentals of Digital Marketing,David Wilson,0.871578947368421,Yes,Advanced,3.5,30951,0.9725787631271877,0.864,Yes,9.05,7,0,1
29204,3891,Game Development with Unity,Jessica Martinez,0.7105263157894737,Yes,Beginner,2.7,28164,0.01931571928654776,0.844,Yes,8.58,3,1,1
22486,2448,Photography and Video Editing,Sophia Anderson,0.2189473684210526,Yes,Beginner,3.1,12424,0.19421986997832968,0.93,Yes,10.56,4,1,1
10413,8711,Personal Finance and Wealth Building,Liam Adams,0.4947368421052632,Yes,Advanced,3.7,17695,0.19563677279546587,0.497,Yes,13.17,4,0,1
21355,8939,Python for Beginners,Michael Brown,0.9189473684210525,Yes,Beginner,3.8,23196,0.7687531255209201,0.5,Yes,1.0,3,1,1
6345,2374,Graphic Design with Canva,Emma Harris,0.06,No,Beginner,4.5,32621,0.9107976329388231,0.588,No,28.58,4,1,0
48927,3306,Game Development with Unity,Charlotte King,0.3821052631578947,Yes,Beginner,3.6,37906,0.342494582430405,0.405,Yes,43.91,8,1,1
29490,701,AI for Business Leaders,Emma Harris,0.14421052631578946,Yes,Advanced,3.8,5741,0.0775129188198033,0.676,No,4.97,6,0,1
40309,8725,Public Speaking Mastery,Charlotte King,0.4957894736842105,Yes,Beginner,4.0,16659,0.6884064010668444,0.687,Yes,36.81,6,1,1
9489,8141,Stock Market and Trading Strategies,Alexander Young,0.3621052631578947,Yes,Advanced,3.5,36509,0.5236289381563594,1.0,Yes,42.6,7,0,1
3997,7758,Advanced Machine Learning,Dr. John Smith,0.2357894736842105,No,Intermediate,3.9,6809,0.833888981496916,0.665,Yes,43.37,3,2,0
14236,3066,Stock Market and Trading Strategies,Dr. Mia Walker,0.28736842105263155,Yes,Advanced,3.5,9483,0.26612768794799124,0.731,Yes,22.52,3,0,1
2367,7908,Personal Finance and Wealth Building,Daniel White,0.39789473684210525,Yes,Beginner,4.4,36520,0.7728788131355225,0.976,Yes,41.27,5,1,1
48296,9581,Data Visualization with Tableau,James Clark,0.5136842105263157,Yes,Beginner,4.4,10963,0.3397857976329388,0.491,Yes,32.35,3,1,1
18801,5897,Project Management Fundamentals,James Clark,0.9452631578947368,Yes,Beginner,5.0,22831,0.8249499916652775,0.665,Yes,7.41,3,1,1
23247,8455,Public Speaking Mastery,David Wilson,0.7557894736842106,Yes,Advanced,3.5,48603,0.4908943157192865,0.953,Yes,26.47,3,0,1
49657,1455,Fundamentals of Digital Marketing,James Clark,0.0568421052631579,Yes,Beginner,3.8,29335,0.22016169361560256,0.931,Yes,8.43,7,1,1
29765,8120,Game Development with Unity,Jessica Martinez,0.9789473684210526,No,Beginner,2.7,27185,0.46397316219369894,0.515,Yes,45.46,6,1,0
3217,5986,Project Management Fundamentals,Ethan Hall,0.18947368421052632,Yes,Beginner,5.0,11482,0.13656442740456742,0.762,Yes,36.85,5,1,1
28243,4802,Cybersecurity for Professionals,Isabella Scott,0.6042105263157895,Yes,Beginner,3.2,46176,0.7934447407901317,0.817,Yes,5.35,8,1,1
37133,7289,Python for Beginners,Dr. John Smith,0.6936842105263159,Yes,Beginner,3.8,24754,0.9499708284714119,0.881,Yes,30.34,5,1,1
45038,7171,Data Visualization with Tableau,Benjamin Lewis,0.9189473684210525,Yes,Beginner,4.4,15058,0.621249374895816,0.899,Yes,14.39,7,1,1
46598,8892,DevOps and Continuous Deployment,Charlotte King,0.04842105263157895,No,Beginner,3.0,42263,0.6063510585097516,0.72,Yes,24.78,1,1,0
31127,8936,Game Development with Unity,Michael Brown,0.06842105263157895,Yes,Beginner,3.8,10260,0.44363643940656766,0.761,Yes,44.75,4,1,1
57,634,Graphic Design with Canva,Dr. John Smith,0.6557894736842105,Yes,Beginner,2.9,26266,0.183926487747958,0.697,Yes,30.82,5,1,1
31458,3011,Advanced Machine Learning,Dr. Robert Davis,0.5694736842105264,No,Beginner,5.0,20488,0.12925070845140857,0.894,Yes,20.49,8,1,0
2244,4980,Cloud Computing Essentials,Liam Adams,0.19368421052631576,No,Intermediate,4.2,21903,0.9567427904650775,0.487,No,32.03,10,2,0
42162,9269,Cybersecurity for Professionals,Michael Brown,0.9536842105263157,No,Advanced,3.7,45320,0.37827137856309384,0.977,Yes,7.46,3,0,0
948,654,Blockchain and Decentralized Applications,Charlotte King,0.35789473684210527,No,Beginner,4.4,30013,0.18473912318719787,0.789,Yes,6.24,2,1,0
33526,9539,Game Development with Unity,Olivia Taylor,0.02947368421052632,Yes,Intermediate,2.9,2952,0.6418778129688281,1.0,Yes,11.43,7,2,1
30473,4835,Data Visualization with Tableau,Isabella Scott,0.09894736842105264,Yes,Intermediate,5.0,38643,0.2615852642107018,0.893,No,29.05,3,2,1
44349,253,Public Speaking Mastery,Michael Brown,0.9231578947368422,Yes,Advanced,5.0,13226,0.8200950158359726,0.823,Yes,32.42,4,0,1
10034,9111,Photography and Video Editing,Sarah Lee,0.6094736842105264,No,Intermediate,4.1,44190,0.7742332055342557,0.662,Yes,14.21,4,2,0
18678,5464,Python for Beginners,Olivia Taylor,0.12631578947368421,No,Beginner,5.0,14833,0.16879896649441573,0.719,Yes,9.5,8,1,0
17489,2172,Fitness and Nutrition Coaching,Isabella Scott,0.32105263157894737,No,Beginner,4.5,23581,0.9049008168028004,0.811,Yes,4.87,5,1,0
4618,7446,AI for Business Leaders,Prof. Emily Johnson,0.3168421052631579,No,Beginner,2.1,29990,0.3855225870978496,0.653,No,16.72,6,1,0
23454,1272,Fundamentals of Digital Marketing,Liam Adams,0.3189473684210526,No,Intermediate,4.5,29709,0.603558926487748,0.883,Yes,10.67,6,2,0
45321,2920,Cybersecurity for Professionals,Michael Brown,0.6589473684210525,No,Beginner,4.3,45038,0.6170195032505418,0.691,No,13.26,6,1,0
24374,813,Python for Beginners,Ethan Hall,0.8778947368421053,Yes,Intermediate,3.1,9637,0.4633272212035339,0.837,No,14.32,6,2,1
30165,4163,Advanced Machine Learning,Dr. Robert Davis,0.6642105263157894,Yes,Beginner,4.2,18349,0.08411818636439407,0.719,Yes,33.36,3,1,1
13943,2798,Cybersecurity for Professionals,Charlotte King,0.7105263157894737,No,Advanced,5.0,27401,0.17861310218369725,0.575,Yes,36.31,7,0,0
7742,1798,Python for Beginners,Charlotte King,0.05789473684210526,No,Beginner,5.0,40663,0.7212243707284547,0.661,Yes,27.68,6,1,0
29159,5645,Photography and Video Editing,Alexander Young,0.6136842105263158,No,Beginner,3.8,37067,0.8968994832472078,0.965,Yes,1.0,2,1,0
46582,8269,Ethical Hacking Masterclass,Charlotte King,0.47263157894736835,No,Intermediate,3.9,17752,0.58036756126021,0.743,Yes,23.98,2,2,0
40751,1868,Fundamentals of Digital Marketing,Emma Harris,0.14315789473684212,No,Beginner,4.3,2303,0.22349558259709945,1.0,Yes,21.67,1,1,0
21257,9794,Public Speaking Mastery,Michael Brown,0.7494736842105263,No,Advanced,4.5,36534,0.38233455575929315,0.687,Yes,21.2,6,0,0
35106,4194,Python for Beginners,David Wilson,0.8999999999999999,Yes,Beginner,4.4,47905,0.5331721953658942,0.568,Yes,36.5,8,1,1
49095,6634,AI for Business Leaders,Jessica Martinez,0.37894736842105264,Yes,Advanced,3.2,26291,0.7537922987164527,0.734,Yes,17.89,2,0,1
10530,1679,Cybersecurity for Professionals,Ethan Hall,0.16736842105263156,Yes,Intermediate,4.0,39577,0.8203033838973162,0.468,Yes,12.86,8,2,1
32176,9379,Project Management Fundamentals,Alexander Young,0.874736842105263,Yes,Beginner,4.7,32795,0.6223745624270711,0.652,Yes,31.69,5,1,1
17676,7142,Public Speaking Mastery,Emma Harris,0.7021052631578948,Yes,Advanced,3.4,9338,0.35372562093682275,0.844,Yes,40.37,8,0,1
12205,4311,AI for Business Leaders,David Wilson,0.37578947368421056,Yes,Beginner,4.4,13021,0.9211326887814635,0.764,Yes,1.0,6,1,1
7395,6670,Networking and System Administration,Dr. John Smith,0.7578947368421052,No,Beginner,4.0,35740,0.5069386564427405,0.649,Yes,27.74,3,1,0
49857,7161,AI for Business Leaders,Dr. Mia Walker,0.13578947368421052,Yes,Advanced,2.1,18693,0.38045924320720115,0.63,Yes,24.91,7,0,1
444,8326,Fundamentals of Digital Marketing,Sophia Anderson,0.07578947368421052,No,Intermediate,4.9,34717,0.9434489081513585,0.756,Yes,43.84,6,2,0
38165,2910,Public Speaking Mastery,Charlotte King,0.08210526315789474,Yes,Intermediate,2.5,3535,0.33368061343557254,0.706,Yes,4.51,5,2,1
25199,8046,Cybersecurity for Professionals,Emma Harris,0.5894736842105264,Yes,Beginner,4.5,25719,0.7220786797799633,0.774,Yes,39.95,3,1,1
1920,7026,Blockchain and Decentralized Applications,Charlotte King,0.03368421052631579,Yes,Advanced,5.0,1206,0.23318469744957487,0.532,No,11.19,7,0,1
31172,71,Data Visualization with Tableau,Isabella Scott,0.3684210526315789,Yes,Intermediate,5.0,787,0.4388856476079346,0.764,Yes,1.0,8,2,1
20600,3435,Blockchain and Decentralized Applications,Olivia Taylor,0.8389473684210527,Yes,Beginner,3.2,9925,0.5511751958659776,1.0,No,1.0,8,1,1
16966,1046,Personal Finance and Wealth Building,Charlotte King,0.32105263157894737,Yes,Intermediate,2.3,23873,0.21997416236039335,0.385,No,49.42,3,2,1
14435,4334,Cybersecurity for Professionals,Dr. John Smith,0.9463157894736842,Yes,Beginner,4.0,7172,0.8110101683613936,0.758,Yes,1.0,2,1,1
36650,3965,Stock Market and Trading Strategies,Isabella Scott,0.8526315789473684,No,Intermediate,1.9,2666,0.9929571595265877,0.75,Yes,45.93,5,2,0
10904,1850,AI for Business Leaders,Michael Brown,0.9210526315789473,Yes,Beginner,4.5,37428,0.527587931321887,0.888,Yes,6.41,5,1,1
35397,2213,Fundamentals of Digital Marketing,William Thomas,0.15578947368421053,No,Beginner,5.0,1011,0.9332597099516585,0.536,Yes,21.6,5,1,0
18041,8080,Fitness and Nutrition Coaching,Dr. John Smith,0.5494736842105263,Yes,Beginner,3.8,18843,0.6721953658943157,0.631,Yes,1.0,7,1,1
38974,7997,Python for Beginners,Charlotte King,0.9915789473684211,No,Beginner,3.7,30154,0.8817511251875312,0.775,Yes,59.34,2,1,0
15291,2968,Public Speaking Mastery,David Wilson,0.7305263157894737,Yes,Beginner,4.0,28550,0.712452075345891,0.791,No,16.28,5,1,1
22152,1885,Advanced Machine Learning,Charlotte King,0.1242105263157895,Yes,Beginner,5.0,23360,0.8356809468244707,0.8,Yes,33.05,8,1,1
7471,4479,Personal Finance and Wealth Building,Ethan Hall,0.3294736842105263,Yes,Intermediate,2.4,39882,0.9577429571595265,0.76,Yes,51.17,7,2,1
17777,839,Cloud Computing Essentials,Daniel White,0.2347368421052632,Yes,Beginner,3.8,7049,0.4240081680280046,0.76,Yes,11.55,2,1,1
4301,4866,Ethical Hacking Masterclass,Daniel White,0.9673684210526317,Yes,Beginner,3.4,24909,0.41502750458409726,0.846,No,39.04,4,1,1
49912,9322,Networking and System Administration,Emma Harris,0.14526315789473684,Yes,Intermediate,3.1,3452,0.020774295715952656,0.567,Yes,15.38,6,2,1
11159,4261,Project Management Fundamentals,Charlotte King,0.7526315789473683,Yes,Intermediate,4.5,12959,0.008001333555592599,0.757,Yes,36.87,8,2,1
8622,8676,Ethical Hacking Masterclass,Dr. Robert Davis,0.14105263157894735,Yes,Beginner,4.8,25940,0.8811885314219037,0.785,Yes,29.66,4,1,1
46254,9014,Graphic Design with Canva,Jessica Martinez,0.6410526315789473,Yes,Intermediate,2.9,47940,0.3910651775295882,0.802,Yes,4.39,5,2,1
2922,9952,Networking and System Administration,Alexander Young,0.1536842105263158,Yes,Beginner,5.0,45698,0.6408568094682446,0.552,Yes,23.33,6,1,1
4677,3572,Blockchain and Decentralized Applications,Dr. John Smith,0.8357894736842106,No,Beginner,2.8,43780,0.5144815802633772,0.791,Yes,37.69,3,1,0
20426,1313,Project Management Fundamentals,Ethan Hall,0.4052631578947368,Yes,Advanced,5.0,2601,0.3737497916319386,0.916,Yes,3.31,7,0,1
35186,2395,Networking and System Administration,Daniel White,0.9821052631578948,Yes,Intermediate,4.4,35372,0.7926529421570262,1.0,Yes,9.84,10,2,1
13464,7362,Cloud Computing Essentials,Sophia Anderson,0.06631578947368422,No,Beginner,3.0,24411,0.5362352058676446,0.76,Yes,2.74,7,1,0
6932,3303,Cybersecurity for Professionals,Michael Brown,0.5410526315789475,Yes,Beginner,4.0,19449,0.688843973995666,0.92,Yes,3.38,6,1,1
13436,8827,Public Speaking Mastery,Ethan Hall,0.8042105263157895,Yes,Intermediate,5.0,26213,0.9199449908318053,0.966,Yes,35.95,2,2,1
42146,6362,Project Management Fundamentals,Benjamin Lewis,0.5894736842105264,No,Beginner,3.6,24049,0.2038048008001333,0.485,Yes,36.19,6,1,0
4302,8402,Mobile App Development with Swift,Dr. John Smith,0.8421052631578947,Yes,Beginner,4.0,37728,0.35139189864977494,0.737,No,25.32,5,1,1
1925,4739,Networking and System Administration,Daniel White,0.4084210526315789,No,Intermediate,3.3,24107,0.8958993165527588,0.753,Yes,10.44,4,2,0
19480,5582,Cybersecurity for Professionals,William Thomas,0.7810526315789474,Yes,Beginner,3.4,16437,0.08616019336556092,0.58,Yes,13.48,2,1,1
39452,3462,Mobile App Development with Swift,David Wilson,0.4105263157894737,No,Beginner,3.9,7843,0.6276879479913319,0.618,No,3.43,7,1,0
17257,4609,Project Management Fundamentals,Benjamin Lewis,0.5452631578947369,No,Beginner,2.9,17700,0.5820761793632272,0.696,Yes,12.04,3,1,0
41169,5584,Fitness and Nutrition Coaching,David Wilson,0.2442105263157895,Yes,Intermediate,3.9,21588,0.5850558426404401,0.764,Yes,18.12,5,2,1
12813,7372,Cybersecurity for Professionals,Benjamin Lewis,0.5136842105263157,Yes,Beginner,4.9,38736,0.8831471911985331,1.0,Yes,1.0,4,1,1
30277,2021,Fitness and Nutrition Coaching,Benjamin Lewis,0.41157894736842104,Yes,Advanced,4.4,23959,0.20328388064677444,1.0,No,18.27,1,0,1
22575,9549,AI for Business Leaders,Jessica Martinez,0.044210526315789464,No,Beginner,3.5,31967,0.012522920486747788,0.999,Yes,8.66,7,1,0
49924,344,Cloud Computing Essentials,Liam Adams,0.3989473684210526,No,Beginner,4.3,47575,0.3274712452075345,0.756,Yes,13.11,3,1,0
44699,8690,Blockchain and Decentralized Applications,David Wilson,0.5136842105263157,Yes,Beginner,3.5,44609,0.690198366394399,0.611,Yes,28.87,4,1,1
6580,5712,Personal Finance and Wealth Building,Benjamin Lewis,0.47157894736842104,Yes,Intermediate,3.8,10523,0.5668236372728789,0.733,No,1.0,7,2,1
49295,7235,Photography and Video Editing,Alexander Young,0.4652631578947369,No,Intermediate,4.5,613,0.12324970828471409,0.704,No,1.0,4,2,0
49144,7675,Game Development with Unity,David Wilson,0.3894736842105263,Yes,Beginner,4.0,35904,0.9124437406234372,0.825,Yes,27.29,4,1,1
20080,2006,Ethical Hacking Masterclass,Benjamin Lewis,0.05263157894736842,Yes,Advanced,4.6,45395,0.5580930155025838,0.815,Yes,19.06,6,0,1
25363,2627,Networking and System Administration,Isabella Scott,0.6421052631578947,Yes,Beginner,3.8,34222,0.011189364894149019,0.862,No,23.35,4,1,1
27622,9094,Mobile App Development with Swift,James Clark,0.39473684210526316,Yes,Beginner,4.2,47050,0.9530338389731621,0.916,Yes,31.26,9,1,1
12824,6035,Mobile App Development with Swift,Ethan Hall,0.30315789473684207,Yes,Intermediate,4.9,16579,0.6494624104017336,0.928,Yes,35.45,6,2,1
39108,902,Data Visualization with Tableau,Sophia Anderson,0.3073684210526316,Yes,Intermediate,5.0,2336,0.013710618436406065,1.0,Yes,10.36,6,2,1
